ID,Value,Type
Ga0242637_11541,iron-sulfur cluster binding,GO terms (molecular function)
Ga0242637_11541,metal ion binding,GO terms (molecular function)
Ga0242637_11541,iron ion binding,GO terms (molecular function)
Ga0242637_11541,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor",GO terms (molecular function)
Ga0242637_11541,"2 iron, 2 sulfur cluster binding",GO terms (molecular function)
Ga0242637_11541,molybdopterin cofactor binding,GO terms (molecular function)
Ga0242637_11541,electron transfer activity,GO terms (molecular function)
Ga0242637_11541,NAD binding,GO terms (molecular function)
Ga0242637_11541,FMN binding,GO terms (molecular function)
Ga0242637_11540,L-alanine biosynthesis I,Pathways of gene
Ga0242637_11540,,Pathways of gene
Ga0242637_11540,NADH to cytochrome <i>bd</i> oxidase electron transfer I,Pathways of gene
Ga0242637_11540,NADH to cytochrome <i>bo</i> oxidase electron transfer I,Pathways of gene
Ga0242637_11540,aerobic respiration I (cytochrome c),Pathways of gene
Ga0242637_11540,isoprenoid biosynthetic process,GO terms (biological process)
Ga0242637_11540,oxidation-reduction process,GO terms (biological process)
Ga0242637_11540,ATP synthesis coupled electron transport,GO terms (biological process)
Ga0242637_11540,integral component of membrane,GO terms (cellular component)
Ga0242637_11540,membrane,GO terms (cellular component)
Ga0242637_11540,plasma membrane,GO terms (cellular component)
Ga0242637_11540,transferase activity,GO terms (molecular function)
Ga0242637_11540,NADH dehydrogenase (quinone) activity,GO terms (molecular function)
Ga0242637_11540,quinone binding,GO terms (molecular function)
Ga0242637_11540,oxidoreductase activity,GO terms (molecular function)
Ga0242637_11540,NADH dehydrogenase (ubiquinone) activity,GO terms (molecular function)
Ga0242637_11540,"oxidoreductase activity, acting on NAD(P)H",GO terms (molecular function)
Ga0242637_11540,"4 iron, 4 sulfur cluster binding",GO terms (molecular function)
Ga0242637_11540,iron-sulfur cluster binding,GO terms (molecular function)
Ga0242637_11540,metal ion binding,GO terms (molecular function)
Ga0242637_11540,iron ion binding,GO terms (molecular function)
Ga0242637_11540,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor",GO terms (molecular function)
Ga0242637_11540,"2 iron, 2 sulfur cluster binding",GO terms (molecular function)
Ga0242637_11540,molybdopterin cofactor binding,GO terms (molecular function)
Ga0242637_11540,electron transfer activity,GO terms (molecular function)
Ga0242637_11540,NAD binding,GO terms (molecular function)
Ga0242637_11540,FMN binding,GO terms (molecular function)
Ga0242637_11539,L-alanine biosynthesis I,Pathways of gene
Ga0242637_11539,,Pathways of gene
Ga0242637_11539,NADH to cytochrome <i>bd</i> oxidase electron transfer I,Pathways of gene
Ga0242637_11539,NADH to cytochrome <i>bo</i> oxidase electron transfer I,Pathways of gene
Ga0242637_11539,aerobic respiration I (cytochrome c),Pathways of gene
Ga0242637_11539,isoprenoid biosynthetic process,GO terms (biological process)
Ga0242637_11539,oxidation-reduction process,GO terms (biological process)
Ga0242637_11539,ATP synthesis coupled electron transport,GO terms (biological process)
Ga0242637_11539,integral component of membrane,GO terms (cellular component)
Ga0242637_11539,membrane,GO terms (cellular component)
Ga0242637_11539,plasma membrane,GO terms (cellular component)
Ga0242637_11539,transferase activity,GO terms (molecular function)
Ga0242637_11539,NADH dehydrogenase (quinone) activity,GO terms (molecular function)
Ga0242637_11539,quinone binding,GO terms (molecular function)
Ga0242637_11539,oxidoreductase activity,GO terms (molecular function)
Ga0242637_11539,NADH dehydrogenase (ubiquinone) activity,GO terms (molecular function)
Ga0242637_11539,"oxidoreductase activity, acting on NAD(P)H",GO terms (molecular function)
Ga0242637_11539,"4 iron, 4 sulfur cluster binding",GO terms (molecular function)
Ga0242637_11539,iron-sulfur cluster binding,GO terms (molecular function)
Ga0242637_11539,metal ion binding,GO terms (molecular function)
Ga0242637_11539,iron ion binding,GO terms (molecular function)
Ga0242637_11539,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor",GO terms (molecular function)
Ga0242637_11539,"2 iron, 2 sulfur cluster binding",GO terms (molecular function)
Ga0242637_11539,molybdopterin cofactor binding,GO terms (molecular function)
Ga0242637_11539,electron transfer activity,GO terms (molecular function)
Ga0242637_11539,NAD binding,GO terms (molecular function)
Ga0242637_11539,FMN binding,GO terms (molecular function)
Ga0242637_11538,L-alanine biosynthesis I,Pathways of gene
Ga0242637_11538,,Pathways of gene
Ga0242637_11538,NADH to cytochrome <i>bd</i> oxidase electron transfer I,Pathways of gene
Ga0242637_11538,NADH to cytochrome <i>bo</i> oxidase electron transfer I,Pathways of gene
Ga0242637_11538,aerobic respiration I (cytochrome c),Pathways of gene
Ga0242637_11538,isoprenoid biosynthetic process,GO terms (biological process)
Ga0242637_11538,oxidation-reduction process,GO terms (biological process)
Ga0242637_11538,ATP synthesis coupled electron transport,GO terms (biological process)
Ga0242637_11538,integral component of membrane,GO terms (cellular component)
Ga0242637_11538,membrane,GO terms (cellular component)
Ga0242637_11538,plasma membrane,GO terms (cellular component)
Ga0242637_11538,transferase activity,GO terms (molecular function)
Ga0242637_11538,NADH dehydrogenase (quinone) activity,GO terms (molecular function)
Ga0242637_11538,quinone binding,GO terms (molecular function)
Ga0242637_11538,oxidoreductase activity,GO terms (molecular function)
Ga0242637_11538,NADH dehydrogenase (ubiquinone) activity,GO terms (molecular function)
Ga0242637_11538,"oxidoreductase activity, acting on NAD(P)H",GO terms (molecular function)
Ga0242637_11538,"4 iron, 4 sulfur cluster binding",GO terms (molecular function)
Ga0242637_11538,iron-sulfur cluster binding,GO terms (molecular function)
Ga0242637_11538,metal ion binding,GO terms (molecular function)
Ga0242637_11538,iron ion binding,GO terms (molecular function)
Ga0242637_11538,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor",GO terms (molecular function)
Ga0242637_11538,"2 iron, 2 sulfur cluster binding",GO terms (molecular function)
Ga0242637_11538,molybdopterin cofactor binding,GO terms (molecular function)
Ga0242637_11538,electron transfer activity,GO terms (molecular function)
Ga0242637_11538,NAD binding,GO terms (molecular function)
Ga0242637_11538,FMN binding,GO terms (molecular function)
Ga0242637_11537,L-alanine biosynthesis I,Pathways of gene
Ga0242637_11537,,Pathways of gene
Ga0242637_11537,NADH to cytochrome <i>bd</i> oxidase electron transfer I,Pathways of gene
Ga0242637_11537,NADH to cytochrome <i>bo</i> oxidase electron transfer I,Pathways of gene
Ga0242637_11537,aerobic respiration I (cytochrome c),Pathways of gene
Ga0242637_11537,isoprenoid biosynthetic process,GO terms (biological process)
Ga0242637_11537,oxidation-reduction process,GO terms (biological process)
Ga0242637_11537,ATP synthesis coupled electron transport,GO terms (biological process)
Ga0242637_11537,integral component of membrane,GO terms (cellular component)
Ga0242637_11537,membrane,GO terms (cellular component)
Ga0242637_11537,plasma membrane,GO terms (cellular component)
Ga0242637_11537,transferase activity,GO terms (molecular function)
Ga0242637_11537,NADH dehydrogenase (quinone) activity,GO terms (molecular function)
Ga0242637_11537,quinone binding,GO terms (molecular function)
Ga0242637_11537,oxidoreductase activity,GO terms (molecular function)
Ga0242637_11537,NADH dehydrogenase (ubiquinone) activity,GO terms (molecular function)
Ga0242637_11537,"oxidoreductase activity, acting on NAD(P)H",GO terms (molecular function)
Ga0242637_11537,"4 iron, 4 sulfur cluster binding",GO terms (molecular function)
Ga0242637_11537,iron-sulfur cluster binding,GO terms (molecular function)
Ga0242637_11537,metal ion binding,GO terms (molecular function)
Ga0242637_11537,iron ion binding,GO terms (molecular function)
Ga0242637_11537,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor",GO terms (molecular function)
Ga0242637_11537,"2 iron, 2 sulfur cluster binding",GO terms (molecular function)
Ga0242637_11537,molybdopterin cofactor binding,GO terms (molecular function)
Ga0242637_11537,electron transfer activity,GO terms (molecular function)
Ga0242637_11537,NAD binding,GO terms (molecular function)
Ga0242637_11537,FMN binding,GO terms (molecular function)
Ga0242637_11536,L-alanine biosynthesis I,Pathways of gene
Ga0242637_11536,,Pathways of gene
Ga0242637_11536,NADH to cytochrome <i>bd</i> oxidase electron transfer I,Pathways of gene
Ga0242637_11536,NADH to cytochrome <i>bo</i> oxidase electron transfer I,Pathways of gene
Ga0242637_11536,aerobic respiration I (cytochrome c),Pathways of gene
Ga0242637_11536,isoprenoid biosynthetic process,GO terms (biological process)
Ga0242637_11536,oxidation-reduction process,GO terms (biological process)
Ga0242637_11536,ATP synthesis coupled electron transport,GO terms (biological process)
Ga0242637_11536,integral component of membrane,GO terms (cellular component)
Ga0242637_11536,membrane,GO terms (cellular component)
Ga0242637_11536,plasma membrane,GO terms (cellular component)
Ga0242637_11536,transferase activity,GO terms (molecular function)
Ga0242637_11536,NADH dehydrogenase (quinone) activity,GO terms (molecular function)
Ga0242637_11536,quinone binding,GO terms (molecular function)
Ga0242637_11536,oxidoreductase activity,GO terms (molecular function)
Ga0242637_11536,NADH dehydrogenase (ubiquinone) activity,GO terms (molecular function)
Ga0242637_11536,"oxidoreductase activity, acting on NAD(P)H",GO terms (molecular function)
Ga0242637_11536,"4 iron, 4 sulfur cluster binding",GO terms (molecular function)
Ga0242637_11536,iron-sulfur cluster binding,GO terms (molecular function)
Ga0242637_11536,metal ion binding,GO terms (molecular function)
Ga0242637_11536,iron ion binding,GO terms (molecular function)
Ga0242637_11536,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor",GO terms (molecular function)
Ga0242637_11536,"2 iron, 2 sulfur cluster binding",GO terms (molecular function)
Ga0242637_11536,molybdopterin cofactor binding,GO terms (molecular function)
Ga0242637_11536,electron transfer activity,GO terms (molecular function)
Ga0242637_11536,NAD binding,GO terms (molecular function)
Ga0242637_11536,FMN binding,GO terms (molecular function)
Ga0242637_11535,L-alanine biosynthesis I,Pathways of gene
Ga0242637_11535,,Pathways of gene
Ga0242637_11535,NADH to cytochrome <i>bd</i> oxidase electron transfer I,Pathways of gene
Ga0242637_11535,NADH to cytochrome <i>bo</i> oxidase electron transfer I,Pathways of gene
Ga0242637_11535,aerobic respiration I (cytochrome c),Pathways of gene
Ga0242637_11535,isoprenoid biosynthetic process,GO terms (biological process)
Ga0242637_11535,oxidation-reduction process,GO terms (biological process)
Ga0242637_11535,ATP synthesis coupled electron transport,GO terms (biological process)
Ga0242637_11535,integral component of membrane,GO terms (cellular component)
Ga0242637_11535,membrane,GO terms (cellular component)
Ga0242637_11535,plasma membrane,GO terms (cellular component)
Ga0242637_11535,transferase activity,GO terms (molecular function)
Ga0242637_11535,NADH dehydrogenase (quinone) activity,GO terms (molecular function)
Ga0242637_11535,quinone binding,GO terms (molecular function)
Ga0242637_11535,oxidoreductase activity,GO terms (molecular function)
Ga0242637_11535,NADH dehydrogenase (ubiquinone) activity,GO terms (molecular function)
Ga0242637_11535,"oxidoreductase activity, acting on NAD(P)H",GO terms (molecular function)
Ga0242637_11535,"4 iron, 4 sulfur cluster binding",GO terms (molecular function)
Ga0242637_11535,iron-sulfur cluster binding,GO terms (molecular function)
Ga0242637_11535,metal ion binding,GO terms (molecular function)
Ga0242637_11535,iron ion binding,GO terms (molecular function)
Ga0242637_11535,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor",GO terms (molecular function)
Ga0242637_11535,"2 iron, 2 sulfur cluster binding",GO terms (molecular function)
Ga0242637_11535,molybdopterin cofactor binding,GO terms (molecular function)
Ga0242637_11535,electron transfer activity,GO terms (molecular function)
Ga0242637_11535,NAD binding,GO terms (molecular function)
Ga0242637_11535,FMN binding,GO terms (molecular function)
Ga0242637_111350,nucleic acid phosphodiester bond hydrolysis,GO terms (biological process)
Ga0242637_111350,exonuclease activity,GO terms (molecular function)
Ga0242637_111350,endonuclease activity,GO terms (molecular function)
Ga0242637_112215,superpathway of branched chain amino acid biosynthesis,Pathways of gene
Ga0242637_112215,L-leucine biosynthesis,Pathways of gene
Ga0242637_112215,superpathway of L-isoleucine biosynthesis I,Pathways of gene
Ga0242637_112215,L-isoleucine degradation I,Pathways of gene
Ga0242637_112215,L-isoleucine biosynthesis I (from threonine),Pathways of gene
Ga0242637_112215,L-valine degradation I,Pathways of gene
Ga0242637_112215,L-alanine biosynthesis I,Pathways of gene
Ga0242637_112215,L-valine biosynthesis,Pathways of gene
Ga0242637_112215,,Pathways of gene
Ga0242637_112215,oxidation-reduction process,GO terms (biological process)
Ga0242637_112215,leucine biosynthetic process,GO terms (biological process)
Ga0242637_112215,branched-chain amino acid biosynthetic process,GO terms (biological process)
Ga0242637_112215,cellular amino acid biosynthetic process,GO terms (biological process)
Ga0242637_112215,valine biosynthetic process,GO terms (biological process)
Ga0242637_112215,isoleucine biosynthetic process,GO terms (biological process)
Ga0242637_112215,branched-chain amino acid metabolic process,GO terms (biological process)
